517.11,-41.892,345.87
518.53,-39.473,346.02
520.13,-36.914,346.22
521.53,-34.604,346.45
522.85,-32.543,346.62
523.72,-30.895,346.65
524.78,-29.165,346.73
526.22,-27.33,346.91
527.47,-25.349,347.07
528.65,-23.163,347.17
529.75,-21.259,347.29
531.16,-19.271,347.39
533.42,-15.679,347.48
535.42,-12.518,347.49
537.51,-9.18,347.48
539.59,-5.9475,347.6
541.47,-2.8563,347.55
543.39,0.281,347.33
545.29,3.2963,347.19
547.03,6.1774,347.12
548.8,9.0277,346.91
550.42,11.92,346.6
552.05,14.329,346.36
553.43,15.389,346.37
555.39,15.62,346.8
557.23,15.679,347.33
559.09,15.741,348
560.84,15.901,348.73
562.32,16.082,349.23
562.77,16.172,349.36
563.71,16.23,349.81
564.98,16.341,350.47
567.7,16.64,351.88
569.72,16.777,353.17
571.96,16.897,354.74
573.08,16.948,355.49
574.82,16.97,356.7
576.47,17.086,357.55
578.28,17.144,358.47
579.88,17.137,359.29
581.24,17.159,359.83
582.37,17.208,360.27
583.12,17.225,360.65
583.59,17.233,360.81
584.27,17.225,360.97
584.82,17.257,361.13
585.6,17.239,361.41
586.74,17.287,361.77
588.25,17.348,362.13
590.01,17.398,362.47
591.89,17.411,362.8
593.5,17.452,362.86
595.34,17.509,362.72
596.73,17.578,362.74
598.23,17.656,362.68
599.91,17.737,362.33
601.56,17.817,362.06
603.24,17.85,361.72
605.03,17.929,361.23
606.74,17.998,360.53
608.56,18.091,359.85
610.38,18.189,359.12
612.16,18.252,358.26
613.95,18.308,357.18
615.77,18.388,356.08
617.5,18.493,354.97
619.17,18.553,353.72
620.76,18.608,352.58
622.34,18.696,351.55
623.81,18.778,350.67
625.43,18.886,349.82
626.83,18.967,349.02
628.27,19.039,348.33
629.75,19.103,347.75
631.71,19.192,347.02
633.14,19.327,346.58
634.6,19.555,346.06
636.09,19.769,345.61
637.69,19.717,345.22
639.35,18.978,345.27
640.92,17.907,345.41
642.41,16.722,345.44
643.68,15.432,345.58
644.68,14.473,345.71
645.44,13.697,345.84
646.04,13.027,345.9
646.44,12.462,346.07
646.71,11.925,346.2
646.84,11.411,346.18
646.86,11.083,346.2
646.82,10.837,346.25
646.79,10.858,346.29
646.79,10.917,346.31
646.8,10.993,346.33
646.77,11.034,346.24
646.74,11.178,346.24
646.78,11.193,346.32
646.88,11.091,346.37
647.35,10.411,346.47
648.03,9.0431,346.64
648.88,7.1146,346.92
649.94,4.5223,347.26
651.31,1.5891,347.52
652.53,-0.8071,347.55
653.79,-3.1892,347.67
655.11,-5.822,347.82
656.51,-8.4834,347.92
657.86,-11.009,347.97
658.95,-13.01,348.11
659.76,-14.482,348.08
660.4,-15.632,347.97
660.91,-16.485,347.98
661.22,-17.061,348.01
661.41,-17.492,348.06
661.51,-17.676,348.08
661.49,-17.668,348.04
661.46,-17.586,348.03
661.14,-16.991,348.02
660.89,-16.093,348
660.66,-15.425,348.06
660.63,-15.026,348.04
660.49,-14.722,348.04
660.47,-14.546,348.09
660.53,-14.488,348.06
660.56,-14.517,348.03
660.81,-14.717,348
661.29,-15.753,347.95
662.03,-17.283,347.99
662.94,-19.575,347.95
664.07,-22.03,347.94
665.33,-24.461,347.96
666.51,-26.786,347.88
667.78,-29.286,347.74
669.04,-31.623,347.63
670.21,-33.861,347.43
671.26,-35.984,347.3
672.34,-38.055,347.25
673.41,-40.015,347.38
674.19,-41.637,347.42
674.22,-42.645,347.37
673.62,-43.312,347.23
672.58,-43.679,347.05
671.31,-43.874,346.9
670.2,-43.93,346.85
668.87,-43.876,346.96
667.64,-43.672,347.03
666.35,-43.541,347.09
664.76,-43.472,347.21
663.14,-43.411,347.23
661.39,-43.255,347.26
659.7,-43.014,347.39
658.61,-42.852,347.47
657.7,-42.715,347.6
657.01,-42.614,347.75
656.63,-42.549,347.79
656.31,-42.489,347.87
656.17,-42.46,347.91
656.09,-42.456,347.93
656.07,-42.466,347.97
656.06,-42.487,347.92
656.13,-42.573,347.9
656.43,-42.935,347.86
656.97,-43.203,347.81
657.42,-43.381,347.73
657.57,-43.418,347.74
657.63,-43.416,347.76
657.65,-43.399,347.77
657.68,-43.37,347.77
657.62,-43.308,347.71
657.3,-43.135,347.71
656.8,-43.019,347.76
656.1,-42.916,348
655.31,-42.837,348.12
654.49,-42.752,348.22
653.39,-42.663,348.46
652.12,-42.568,348.76
650.65,-42.461,349.15
649.14,-42.37,349.69
647.6,-42.278,350.12
646,-42.174,350.6
644.43,-42.059,351.23
642.92,-41.974,352.03
635.51,-41.491,355.91
634.13,-41.386,356.66
632.63,-41.265,357.54
630.88,-41.17,358.67
629.13,-41.078,359.79
627.57,-40.98,360.57
626.17,-40.876,361.22
625.32,-40.815,361.59
624.64,-40.75,361.95
624.46,-40.716,362.08
624.26,-40.674,362.27
624.08,-40.659,362.3
623.69,-40.644,362.38
623.26,-40.628,362.53
622.52,-40.606,362.85
621.35,-40.581,363.35
619.98,-40.51,363.96
618.6,-40.433,364.42
617.14,-40.317,364.78
615.61,-40.236,365.17
614.31,-40.167,365.63
612.97,-40.136,365.99
611.7,-40.065,366.14
610.12,-39.993,366.35
608.52,-39.914,366.61
606.91,-39.797,366.81
605.3,-39.643,366.99
603.76,-39.5,367.05
602.33,-39.448,367.04
601.11,-39.627,366.98
600.13,-39.913,367.04
599.43,-40.14,367.12
598.9,-40.264,367.07
598.58,-40.31,367
598.19,-40.268,367.02
597.81,-40.077,367.01
597.37,-39.872,367.03
596.84,-39.454,367.08
596.4,-38.709,367.12
595.81,-38.307,367.12
595.27,-38.243,367.13
594.69,-38.359,367.12
594.11,-38.579,367.09
593.56,-38.823,367.06
592.97,-39.072,367.04
592.32,-39.153,367.02
591.73,-39.06,367.03
591.44,-39.208,367.05
591.23,-39.322,367.04
591,-39.162,367.04
590.71,-38.82,367
590.43,-38.386,366.98
590.04,-38.089,366.97
589.24,-38.008,366.96
588.34,-38.166,367.03
587.09,-38.464,367
585.7,-38.561,366.91
584.06,-38.467,366.76
582.32,-38.271,366.57
580.98,-38.114,366.4
579.5,-37.972,366.22
577.96,-37.852,365.97
576.39,-37.838,365.8
574.21,-37.679,365.15
572.26,-37.529,364.63
571.06,-37.401,364.23
569.62,-37.2,363.63
568.4,-37.088,363.15
567.1,-37.008,362.57
565.61,-37.019,361.9
564.2,-37.176,361.23
562.56,-37.129,360.51
561.24,-36.761,359.61
560.06,-35.827,358.9
559.01,-34.406,357.81
557.88,-33.267,356.83
557.2,-32.977,356.26
556.35,-33.846,355.81
555.81,-36.032,355.8
555.44,-39.236,356.06
555.31,-41.736,356.31
555.56,-44.02,356.76
555.99,-46.235,357.3
556.38,-49.158,357.92
557.67,-52.103,359.06
558.75,-54.987,359.9
560.1,-58.475,360.76
561.28,-61.314,361.41
562.36,-64.546,361.81
563.6,-67.772,362.33
564.91,-70.689,362.54
566.04,-74.022,362.53
567.12,-76.991,362.55
568.52,-79.295,362.6
569.91,-80.692,362.66
571.51,-81.573,362.7
573.18,-82.078,362.71
574.95,-82.417,362.68
576.6,-82.605,362.63
578.48,-82.717,362.69
580.15,-82.831,362.82
581.83,-82.937,362.78
583.52,-83.024,362.69
585.23,-83.145,362.68
586.98,-83.252,362.72
588.69,-83.361,362.71
590.35,-83.474,362.78
591.98,-83.545,362.77
593.72,-83.694,362.69
595.34,-83.825,362.76
597,-83.909,362.78
598.71,-84.034,362.85
600.38,-84.151,362.78
602.04,-84.271,362.7
603.72,-84.38,362.73
605.33,-84.477,362.7
607.08,-84.614,362.76
608.7,-84.718,362.79
610.34,-84.828,362.7
611.95,-84.931,362.63
613.57,-85.008,362.67
615.2,-85.118,362.72
616.84,-85.217,362.68
618.42,-85.332,362.57
620.03,-85.415,362.49
621.64,-85.51,362.26
623.26,-85.609,362.1
624.93,-85.712,362
626.53,-85.809,361.7
628.14,-85.905,361.28
629.78,-86.01,360.91
631.38,-86.1,360.56
633.06,-86.175,360.13
634.78,-86.282,359.47
636.52,-86.387,358.84
638.02,-86.488,358.23
639.98,-86.594,357.48
641.6,-86.686,356.64
643.59,-86.813,355.67
648.47,-87.135,352.88
650.04,-87.217,351.77
651.59,-87.368,350.66
656.05,-87.667,348.31
657.39,-87.774,347.56
658.43,-87.87,347.08
659.05,-87.907,346.84
659.27,-87.925,346.78
